Date,Supply,MarketCap,Price,Addresses,Transactions,GasPriceHistory,GasConsumed,BlockSize,BlockRewards,BlockDifficulty
2/8/17,88693080.81,1010.21419,11.39,1040358,51089,22770223820,1831684518,1764,31707.96875,120.24
2/9/17,88724508,970.6461175,10.94,1042268,47873,22865377988,1730081198,1630,31427.1875,121.113
2/10/17,88756004.41,1006.49309,11.34,1044332,52222,22403621823,2034959642,1735,31496.40625,124.421
2/11/17,88787594.25,1014.842202,11.43,1046267,46560,22195555854,1761766435,1594,31589.84375,124.729
2/12/17,88819163.94,1014.314852,11.42,1048901,45319,22626108892,1715520962,1571,31569.6875,126.46
2/13/17,88850898,1012.011728,11.39,1051104,55990,23210412106,2340786140,1823,31734.0625,127.523
2/14/17,88882368.94,1155.470796,13,1053923,58298,22818886821,2194959803,1914,31470.9375,129.976
2/15/17,88914090.34,1153.215752,12.97,1056702,55320,31915437681,2349687466,1818,31721.40625,129.591
2/16/17,88945630.19,1151.845911,12.95,1058825,49674,22602328224,1745086369,1661,31539.84375,129.994
2/17/17,88976958,1131.786906,12.72,1060926,49406,22533195533,1731885385,1661,31327.8125,133.278
2/18/17,89008169.72,1141.974817,12.83,1063883,49398,23057941420,1867779741,1773,31211.71875,135.014
2/19/17,89039436.91,1141.485581,12.82,1065920,48227,22391656238,1612661135,1635,31267.1875,137.219
2/20/17,89070824.72,1115.166725,12.52,1068400,50152,22466228953,1804435972,1696,31387.8125,137.087
2/21/17,89102241.59,1137.835625,12.77,1071424,58434,22569187220,2378366614,1989,31416.875,140.244
2/22/17,89133228.94,1131.100675,12.69,1073757,50372,22844411723,2167016939,1790,30987.34375,140.528
2/23/17,89164458.47,1170.72934,13.13,1076071,47601,22741575515,1835447879,1667,31229.53125,139.771
2/24/17,89195722.06,1169.355916,13.11,1078758,54081,22755690878,1810426719,1778,31263.59375,140.244
2/25/17,89227275.97,1210.814135,13.57,1081093,53245,22580332911,2017627760,1761,31553.90625,142.922
2/26/17,89259096.13,1302.290212,14.59,1083604,51716,22771424431,1704657840,1713,31820.15625,147.403
2/27/17,89290342.53,1388.464826,15.55,1086792,52642,23193818563,1932296583,1819,31246.40625,150.763
2/28/17,89322198.63,1435.407732,16.07,1091303,60277,23580755304,2140853331,1935,31856.09375,154.531
3/1/17,89353343.47,1568.151178,17.55,1098329,59774,27402631555,2146017149,2235,31144.84375,152.61
3/2/17,89384974.41,1705.465312,19.08,1104821,70779,23609865289,2278844062,2209,31630.9375,152.75
3/3/17,89416273.31,1741.829004,19.48,1111646,64294,23008036079,2015645991,2084,31298.90625,160.218
3/4/17,89447445.97,1664.616969,18.61,1115958,58756,22752613012,1881415432,1860,31172.65625,158.696
3/5/17,89479007.84,1719.786531,19.22,1120047,57031,22459193729,1890414773,1821,31561.875,163.957
3/6/17,89510160.97,1767.825679,19.75,1124705,57020,22683379793,1824348403,1808,31153.125,166.365
3/7/17,89541229.72,1693.224654,18.91,1128534,62589,22439900327,1962866259,1963,31068.75,165.933
3/8/17,89572555.66,1481.530071,16.54,1132810,55386,22717981194,1749096281,1800,31325.9375,170.548
3/9/17,89603365.19,1586.875597,17.71,1139420,64266,22460423289,2168001854,2403,30809.53125,173.894
3/10/17,89634392.22,1714.705923,19.13,1145555,65132,25715550291,2244444377,2190,31027.03125,172.946
3/11/17,89665627.69,1923.327714,21.45,1151496,64803,22822227019,2121047668,2014,31235.46875,175.151
3/12/17,89696477.22,2090.824884,23.31,1158864,66646,22944292835,2112935282,2043,30849.53125,177.745
3/13/17,89728090.97,2552.764188,28.45,1170758,81718,23503094188,3230713433,2452,31613.75,180.235
3/14/17,89759305.81,2565.32096,28.58,1180408,77155,22958465248,3113154274,2433,31214.84375,179.845
3/15/17,89790683.47,3158.836244,35.18,1190919,81205,22877843867,2732822658,2456,31377.65625,184.132
3/16/17,89822111.44,4087.804292,45.51,1208579,109950,23318234775,3665163840,3071,31427.96875,185.854
3/17/17,89853953.31,3996.703843,44.48,1224321,106635,27329559604,3367447756,2880,31841.875,192.81
3/18/17,89885435.66,3056.104812,34,1236276,89920,22588280322,2680677691,2513,31482.34375,197.601
3/19/17,89916430.19,3877.19647,43.12,1244923,84599,22676654708,2539978136,2396,30994.53125,190.867
3/20/17,89948100.5,3823.693752,42.51,1254137,80264,22485861954,2538286690,2316,31670.3125,199.408
3/21/17,89979116.91,3839.408918,42.67,1264243,84298,22401666063,2722576858,2507,31016.40625,199.631
3/22/17,90010489.25,3748.936877,41.65,1272509,78821,22752454613,2630501522,2368,31372.34375,201.632
3/23/17,90041470.19,3889.791512,43.2,1280501,82434,22541771175,2732317738,2513,30980.9375,210.879
3/24/17,90072311.13,4790.946229,53.19,1291931,87775,27441833681,2802719814,2557,30840.9375,211
3/25/17,90103373.94,4561.032789,50.62,1301464,84394,23012529660,2527232365,2428,31062.8125,211.205
3/26/17,90134549.41,4563.512236,50.63,1308803,79534,22249849693,2604354268,2375,31175.46875,221.175
3/27/17,90165551.59,4423.521961,49.06,1320623,94570,22247794560,3525902049,2896,31002.1875,231.657
3/28/17,90196107.06,4532.35438,50.25,1329617,84348,22247087954,2829505044,2543,30555.46875,229.549
3/29/17,90227375.34,4788.366809,53.07,1338529,93064,22264312196,3116605361,2744,31268.28125,232.98
3/30/17,90258195.19,4685.302912,51.91,1352837,96209,22337722011,3137212539,2853,30819.84375,236.982
3/31/17,90289403.47,4506.344127,49.91,1367188,103102,22421222086,3436349297,2949,31208.28125,240.139
4/1/17,90320254.41,4570.204873,50.6,1374894,80572,22145659410,2573095663,2403,30850.9375,239.048
4/2/17,90350695.19,4386.526251,48.55,1385185,88948,22176202916,2994651161,2669,30440.78125,242.037
4/3/17,90381881.44,3988.552428,44.13,1398126,100221,22176569227,3376865972,2788,31186.25,225.778
4/4/17,90412936.75,4017.04678,44.43,1408346,86279,22335006404,2864503196,2518,31055.3125,240.588
4/5/17,90444172.06,4060.943326,44.9,1418641,87411,22438228964,2984719130,2558,31235.3125,246.279
4/6/17,90474896.44,3911.229773,43.23,1432417,95177,22774967565,3183645283,2799,30724.375,248.619
4/7/17,90505970.97,3829.307632,42.31,1440597,92846,22133175527,3272867342,2776,31074.53125,249.575
4/8/17,90536886.59,4017.121658,44.37,1447313,72144,22134943280,2355623725,2249,30915.625,252.485
4/9/17,90567128.63,3959.594863,43.72,1453300,74557,21963656913,2602180314,2358,30242.03125,253.175
4/10/17,90597165.81,3962.720033,43.74,1460327,75487,22330645586,2760816737,2460,30037.1875,255.973
4/11/17,90627616.28,3964.051936,43.74,1466464,75891,22007626117,2679717515,2377,30450.46875,261.037
4/12/17,90657833.31,4204.710309,46.38,1476683,80347,23067711028,3182442702,2697,30217.03125,260.942
4/13/17,90688173.16,4531.688013,49.97,1485120,84124,22310955741,2759203997,2589,30339.84375,254.806
4/14/17,90719162.84,4292.830786,47.32,1492214,81155,22257379067,2852421954,2451,30989.6875,271.575
4/15/17,90749160.97,4436.72648,48.89,1498803,74820,22240477959,2598033805,2348,29998.125,272.397
4/16/17,90779668.16,4377.395598,48.22,1503386,70634,22100218538,2501650359,2220,30507.1875,272.581
4/17/17,90810315.66,4353.446533,47.94,1509763,72546,22255010723,2751457420,2309,30647.5,275.532
4/18/17,90840832.38,4531.140719,49.88,1518090,83303,22747420158,3260252456,2603,30516.71875,282.74
4/19/17,90870444.56,4350.876886,47.88,1526805,85734,22626922333,3465363718,2664,29612.1875,288.751
4/20/17,90900866.75,4486.866783,49.36,1536829,85450,22480105997,3408878184,2581,30422.1875,283.972
4/21/17,90931344.09,4389.255979,48.27,1548026,81278,22819358782,3790138031,2691,30477.34375,290.823
4/22/17,90961334.41,4403.438199,48.41,1555797,73539,22631052480,3110233611,2429,29990.3125,297.111
4/23/17,90991825.66,4435.851501,48.75,1562427,77073,21898039096,3017245471,2393,30491.25,298.451
4/24/17,91021611.13,4545.61926,49.94,1572073,80531,22992421400,3142866515,2553,29785.46875,295.212
4/25/17,91052368.94,4560.81316,50.09,1580035,93033,21734015245,3587460558,2803,30757.8125,298.308
4/26/17,91081701.13,4852.833036,53.28,1596565,89642,22048839796,3389558270,2724,29332.1875,308.931
4/27/17,91111031.13,5752.750505,63.14,1612349,104494,22377947330,3855782843,3095,29330,313.696
4/28/17,91140713.16,6600.410447,72.42,1624667,106193,22130700584,3606508681,3178,29682.03125,328.633
4/29/17,91169930.81,6366.396269,69.83,1635440,91335,22799209590,3072854430,2793,29217.65625,342.092
4/30/17,91199299.41,7280.440072,79.83,1647543,95202,22541845100,3369941640,3064,29368.59375,332.584
5/1/17,91228656.91,7072.95777,77.53,1663543,112202,22989649815,4407350348,3544,29357.5,336.173
5/2/17,91258093.31,7049.687708,77.25,1678680,110354,22975461233,4635194345,3461,29436.40625,335.2
5/3/17,91287645.97,7336.788107,80.37,1690254,97334,22182605256,3466927160,3028,29552.65625,339.479
5/4/17,91317072.53,8634.029208,94.55,1708629,114877,22523480694,4146025194,3351,29426.5625,336.421
5/5/17,91346771.44,8293.373379,90.79,1724130,108514,22905913235,3703774549,3171,29698.90625,349.788
5/6/17,91376474.88,8664.317348,94.82,1739516,95014,22254507120,3895528821,2934,29703.4375,349.26
5/7/17,91406355.03,8268.618876,90.46,1758488,106631,22863576069,4383783590,3322,29880.15625,353.593
5/8/17,91435780.97,8082.00868,88.39,1777158,117509,22304778708,4371120763,3409,29425.9375,353.828
5/9/17,91465535.97,7890.731788,86.27,1797526,112933,22419891708,4941861347,3376,29755,365.57
5/10/17,91495150.81,8036.019096,87.83,1817872,109673,22141501610,4977215293,3227,29614.84375,363.679
5/11/17,91524885.34,8072.494887,88.2,1837631,117189,22276386524,5037332202,3352,29734.53125,369.262
5/12/17,91554775.03,7795.889094,85.15,1853657,107241,22224260597,5266065050,3154,29889.6875,379.251
5/13/17,91584028.31,8055.73113,87.96,1867571,101332,22176736929,5077306379,3065,29253.28125,378.491
5/14/17,91612245.81,8127.838448,88.72,1881351,101348,22054420864,5160924870,3140,28217.5,404.779
5/15/17,91640708.16,8276.988761,90.32,1899209,122792,22225479222,6301530936,3831,28462.34375,414.048
5/16/17,91669426.13,8048.575614,87.8,1919681,116341,22338079736,6372683499,3644,28717.96875,417.08
5/17/17,91697325.03,7975.833331,86.98,1942480,140135,26658490658,7720771554,4305,27898.90625,408.104
5/18/17,91725805.81,8794.670261,95.88,1964727,137409,22641931556,7193965880,4245,28480.78125,414.448
5/19/17,91754187.06,11412.38579,124.38,1993428,161568,22510140833,8397664033,4801,28381.25,431.65
5/20/17,91782839.09,11294.79618,123.06,2017264,130912,22578527232,7231434396,4179,28652.03125,439.714
5/21/17,91811493.16,13588.10099,148,2041878,149699,22366670221,7608565060,4586,28654.0625,451.327
5/22/17,91840262.38,14730.25968,160.39,2074888,176255,22950916506,8262616027,5328,28769.21875,463.103
5/23/17,91868838.47,15571.76812,169.5,2119587,187121,22876914693,10792046776,6627,28576.09375,448.717
5/24/17,91897482.84,17738.97111,193.03,2162097,187293,23511877462,11331763125,6666,28644.375,458.978
5/25/17,91926318,16301.29397,177.33,2201139,183010,22627478169,9970769428,5952,28835.15625,457.711
5/26/17,91955285.5,14973.07914,162.83,2235403,169818,22767260891,9457379360,5559,28967.5,456.542
5/27/17,91984057.22,14407.46288,156.63,2262189,149450,22312210827,8220637008,5127,28771.71875,473.268
5/28/17,92012880.5,15905.34652,172.86,2288310,155271,21916364414,8823289197,5379,28823.28125,469.177
5/29/17,92042417.84,17871.87627,194.17,2316858,158547,22429141176,8502914345,4922,29537.34375,487.713
5/30/17,92072237.22,21045.87198,228.58,2360680,193618,24758885831,12123850008,7069,29819.375,513.217
5/31/17,92100985.66,21057.96936,228.64,2406002,214126,38210063774,12807114092,6843,28748.4375,519.724
6/1/17,92129055.03,20332.88245,220.7,2445012,199160,23808562950,10585577059,6541,28069.375,561.001
6/2/17,92155875.66,20462.29063,222.04,2486438,194911,22913829909,12488700413,7542,26820.625,574.506
6/3/17,92183405.81,20676.73792,224.3,2521601,175666,22677818318,10201890636,6636,27530.15625,575.748
6/4/17,92210634.56,22587.91704,244.96,2557692,180136,23508783552,10633567472,6458,27228.75,597.678
6/5/17,92238426.91,22852.07027,247.75,2595526,190305,22886137204,9761889950,6439,27792.34375,599.656
6/6/17,92265908.16,24382.18889,264.26,2638490,200523,23539130279,10984663716,7374,27481.25,615.097
6/7/17,92293678.94,23605.95426,255.77,2682778,207180,23555770569,11557499687,7388,27770.78125,632.534
6/8/17,92321310.19,23949.07108,259.41,2720240,187700,23571788218,10261845222,6932,27631.25,640.655
6/9/17,92348960.19,25775.51828,279.11,2760852,215831,22518978783,11058393071,7482,27650,639.988
6/10/17,92377118.94,31034.09311,335.95,2804195,213356,22422146714,9841868154,6592,28158.75,662.233
6/11/17,92405045.66,31388.14591,339.68,2859713,240490,23843612254,12661099741,8658,27926.71875,682.857
6/12/17,92433146.28,36479.66551,394.66,2919025,292941,30391141090,15111081528,9451,28100.625,676.331
6/13/17,92461422.38,35883.35341,388.09,2978427,280054,24903912970,12308459502,8807,28276.09375,694.617
6/14/17,92489691.13,31801.6554,343.84,3031828,250410,22812812579,11460738761,7942,28268.75,713.189
6/15/17,92517889.88,31889.06628,344.68,3084273,261617,23411815379,11866655521,8192,28198.75,728.25
6/16/17,92546260.81,32725.28329,353.61,3132387,248003,22083654403,11936721304,8034,28370.9375,737.125
6/17/17,92574559.88,34076.69549,368.1,3178828,242022,20940055933,11471789945,7958,28299.0625,761.53
6/18/17,92603147.38,32552.7844,351.53,3231660,245957,19777146521,12442644327,7931,28587.5,769.923
6/19/17,92631780.34,33180.70372,358.2,3292231,286209,21054562068,13844965069,8956,28632.96875,775.466
6/20/17,92658489.72,32479.5804,350.53,3354447,308488,35606261848,16318742376,9258,26709.375,847.174
6/21/17,92684640.5,30150.31355,325.3,3386889,221289,58264077197,16194449431,6195,26150.78125,874.309
6/22/17,92711173.78,29757.50545,320.97,3442987,284225,41150573699,16900771803,8691,26533.28125,872.419
6/23/17,92737276.28,30311.17875,326.85,3499011,276012,40960227374,12816221982,9123,26102.5,881.532
6/24/17,92763771.28,28250.27891,304.54,3549828,250570,47309213754,13618865563,8935,26495,888.68
6/25/17,92790154.41,25921.85753,279.36,3593921,231135,34521352334,12409519930,8979,26383.125,904.654
6/26/17,92816853.47,23545.77939,253.68,3646944,316788,49580734026,13547864341,9544,26699.0625,923.853
6/27/17,92843435.81,26566.22072,286.14,3688934,252995,31580245373,11678415830,7911,26582.34375,930.359
6/28/17,92870078.47,29333.94299,315.86,3739249,274241,43482890266,15232354556,10005,26642.65625,950.061
6/29/17,92897087.38,27209.55689,292.9,3787958,263791,35022170593,14345970753,9460,27008.90625,962.749
6/30/17,92923943.63,26081.8925,280.68,3835524,252652,27223635401,13795600568,8800,26856.25,972.009
7/1/17,92950626.75,24260.11358,261,3871530,240465,26689728580,12521038121,8106,26683.125,992.636
7/2/17,92977339.09,26404.63453,283.99,3905337,248617,25581333280,13002683664,8503,26712.34375,1002.208
7/3/17,93004470.34,25707.36565,276.41,3960081,302032,28117349173,16175176848,10143,27131.25,1012.942
7/4/17,93031836.13,25030.21551,269.05,4010868,281465,24664144555,15136378093,10132,27365.78125,1027.254
7/5/17,93058596.44,24753.58665,266,4053898,271606,26133024523,14865252727,10094,26760.3125,1022.956
7/6/17,93085523,24749.57886,265.88,4089182,258791,24841070314,13174610768,8830,26926.5625,1037.217
7/7/17,93112810.97,22434.60067,240.94,4131556,295389,27021742038,13873012367,9709,27287.96875,1038.186
7/8/17,93139877.38,22881.67367,245.67,4169731,248142,26089973919,12858510908,8884,27066.40625,1055.963
7/9/17,93166818.16,22147.61601,237.72,4199674,225189,26860797614,10477343982,6980,26940.78125,1071.108
7/10/17,93191251.75,19175.03196,205.76,4236883,302633,22840512365,13402974481,10586,24433.59375,1198.735
7/11/17,93215219.88,17762.16015,190.55,4279139,291677,24575033101,14105413216,10484,23968.125,1214.203
7/12/17,93239157.84,20899.55723,224.15,4320310,283828,24301621064,14232178771,10735,23937.96875,1185.959
7/13/17,93262929.41,19157.13833,205.41,4368629,260745,23629822115,14997729804,10676,23771.5625,1207.945
7/14/17,93286700.66,18390.54017,197.14,4400742,249381,23119742999,12734885135,10040,23771.25,1182.556
7/15/17,93310853,15778.86524,169.1,4428324,231961,26644007281,10654024056,8747,24152.34375,1207.945
7/16/17,93334862.69,14506.10436,155.42,4460257,249138,24225254470,11266129267,9225,24009.6875,1243.782
7/17/17,93358380.97,17735.29163,189.97,4498727,248473,25008451290,11980769662,9814,23518.28125,1204.494
7/18/17,93382331.28,21206.19361,227.09,4548962,271055,26922445269,14125844187,11286,23950.3125,1213.897
7/19/17,93406814.88,18159.21888,194.41,4584881,270122,25859171423,12131955982,10282,24483.59375,1233.999
7/20/17,93431307.69,21146.30787,226.33,4626800,250065,23785270501,11664100238,9370,24492.8125,1271.418
7/21/17,93455149.88,20217.15257,216.33,4665313,232560,34121661718,10446514542,8661,23842.1875,1304.971
7/22/17,93479457.22,21544.21051,230.47,4692029,205574,24728177686,9524071657,7992,24307.34375,1278.26
7/23/17,93503940.5,21348.81969,228.32,4728803,260490,24411781141,11670362240,9282,24483.28125,1315.028
7/24/17,93527999.41,21088.69331,225.48,4766918,263095,24993645320,13611993829,10560,24058.90625,1302.508
7/25/17,93552692.06,19046.39258,203.59,4807986,242956,26699669746,12380952661,9766,24692.65625,1328.375
7/26/17,93577207.06,18984.94377,202.88,4842532,223010,26644959295,10833315646,8403,24515,1331.461
7/27/17,93601559.72,18994.56451,202.93,4872429,225435,25759576270,10120647777,8346,24352.65625,1321.721
7/28/17,93626244.88,17902.27428,191.21,4903853,246494,25160319003,11945897337,9258,24685.15625,1332.368
7/29/17,93650737.38,19305.163,206.14,4930947,198773,24073380192,9555608826,7452,24492.5,1332.178
7/30/17,93675455.03,18433.45604,196.78,4974090,206624,23908993567,11830615520,7621,24717.65625,1359.901
7/31/17,93699513.63,18864.52308,201.33,5010515,250090,22305961187,12631771948,9291,24058.59375,1426.54
8/1/17,93720934.09,21171.55901,225.9,5049868,218582,25462492943,12712633763,9503,21420.46875,1606.73
8/2/17,93742069.41,20447.02018,218.12,5088235,231068,25145539900,11528446756,9426,21135.3125,1606.524
8/3/17,93763035.81,21039.48761,224.39,5129817,236335,24881344614,12302333888,9597,20966.40625,1555.875
8/4/17,93784340.81,20688.82558,220.6,5169164,257160,22630338284,12936116501,10507,21305,1590.668
8/5/17,93805528.63,23741.24124,253.09,5207095,261400,23984146001,12932883007,10427,21187.8125,1585.689
8/6/17,93826794.25,24822.81669,264.56,5250459,265127,24293412889,12563169019,10463,21265.625,1598.932
8/7/17,93848415.81,25333.44136,269.94,5302339,281172,25187717437,13825333409,11867,21621.5625,1619.968
8/8/17,93870051.13,27833.40886,296.51,5357059,318866,23836962422,15480719454,13278,21635.3125,1636.256
8/9/17,93891780.5,27724.36495,295.28,5409615,280308,24062207266,14138834844,11373,21729.375,1661.335
8/10/17,93913244.25,28012.44249,298.28,5469308,338241,24244829373,15013390317,13581,21463.75,1650.127
8/11/17,93935146.28,29056.01945,309.32,5529892,356682,25055821756,16970909183,14429,21902.03125,1640.151
8/12/17,93957067.22,28940.65584,308.02,5585573,338654,24802395477,16866888987,13642,21920.9375,1692.527
8/13/17,93979101.91,27876.08121,296.62,5647075,333011,22053673388,16412188461,12993,22034.6875,1690.846
8/14/17,94001140.03,28121.38105,299.16,5725888,410061,22124106465,19420639505,15655,22038.125,1728.855
8/15/17,94023364.41,26939.57437,286.52,5810917,413246,21732658516,22420514846,16403,22224.375,1734.349
8/16/17,94045930.19,28343.56244,301.38,5866922,413624,34716303601,23252716251,17360,22565.78125,1713.531
8/17/17,94068463.16,28248.75949,300.3,5934207,428007,29045025650,22078488852,17330,22532.96875,1738.425
8/18/17,94090773.63,27532.84218,292.62,6004737,443356,44653492844,21706184631,17335,22310.46875,1745.446
8/19/17,94113338,27577.0903,293.02,6067912,377418,25853813413,19220763789,16348,22564.375,1795.854
8/20/17,94135470.5,28071.1973,298.2,6127189,309926,22972240493,15896801546,12825,22132.5,1792.593
8/21/17,94158216.28,30304.82191,321.85,6186106,392880,23061643547,17401005729,15179,22745.78125,1785.087
8/22/17,94180738.94,29513.41816,313.37,6252808,364727,23423033219,17186834718,14259,22522.65625,1804.398
8/23/17,94203348.94,29900.14295,317.4,6322823,374711,23256200293,17213958732,14352,22610,1843.057
8/24/17,94225880.66,30649.79446,325.28,6375451,352465,24488987225,15605369701,13796,22531.71875,1828.189
8/25/17,94244701.44,31106.40616,330.06,6425907,352621,25311366617,14108202514,15772,18820.78125,2154.673
8/26/17,94263267.22,31376.47113,332.86,6471420,306268,22816054496,14015346534,14625,18565.78125,2200.006
8/27/17,94281902.69,32798.78831,347.88,6521068,324173,22152769744,15001225365,14945,18635.46875,2180.133
8/28/17,94300328.16,32784.45209,347.66,6574380,363799,23023333378,16485319187,17757,18425.46875,2133.303
8/29/17,94319408.31,35119.83169,372.35,6636587,394649,26062902403,20167518335,18455,19080.15625,2204.097
8/30/17,94338352.22,36212.71988,383.86,6703644,400220,25922353625,18328764907,18827,18943.90625,2231.15
8/31/17,94357118.31,36641.69975,388.33,6771516,384421,36202779201,19022461476,17436,18766.09375,2215.537
9/1/17,94375947.69,36940.63344,391.42,6837885,390997,29038234385,19038356374,18436,18829.375,2233.569
9/2/17,94394795.81,33135.40517,351.03,6892287,331797,62682734227,15951133510,15334,18848.125,2231.26
9/3/17,94413437.84,33276.01617,352.45,6941689,302525,24625907338,14093399641,13871,18642.03125,2250.289
9/4/17,94432358.94,28679.10741,303.7,7004719,442592,27792328086,18669548895,19760,18921.09375,2243.963
9/5/17,94451460.19,30029.89725,317.94,7067974,444572,30139309787,20587720062,19704,19101.25,2231.041
9/6/17,94470348.47,32017.8905,338.92,7136790,496376,36519706124,21850533489,22603,18888.28125,2232.6
9/7/17,94489481.13,31688.93728,335.37,7201288,448347,36147491376,21860214702,21135,19132.65625,2253.842
9/8/17,94508748.31,28987.72328,306.72,7267913,463670,42275877643,21076267456,20975,19267.1875,2351.174
9/9/17,94527784.09,28716.59553,303.79,7329084,383654,29941043195,17994285809,17147,19035.78125,2321.405
9/10/17,94546772.84,28289.3399,299.21,7379849,325128,36135150446,15867451570,14680,18988.75,2289.896
9/11/17,94565618.94,28175.82616,297.95,7444820,365384,26441744516,17619207471,16764,18846.09375,2312.746
9/12/17,94584931.44,27817.42834,294.1,7508515,404898,28430040166,19047548800,18037,19312.5,2375.29
9/13/17,94603829.72,26095.52039,275.84,7563718,365679,27123610125,18052205923,16933,18898.28125,2324.138
9/14/17,94623119.41,21114.20286,223.14,7618435,380251,28372005082,18330776595,17288,19289.6875,2321.976
9/15/17,94642655.81,24566.39417,259.57,7679736,441767,35527257414,20666662769,19312,19536.40625,2366.097
9/16/17,94661993.78,24090.5308,254.49,7729925,373764,35281116400,20417940497,16698,19337.96875,2350.116
9/17/17,94681215.81,24465.62617,258.4,7772453,289517,32847109838,16461120596,14350,19222.03125,2390.881
9/18/17,94700280.81,28176.17455,297.53,7822945,362764,27527967857,18065378622,17536,19065,2351.653
9/19/17,94719653.78,26805.66202,283,7878304,337752,28240983765,18037053711,16596,19372.96875,2380.774
9/20/17,94738835.81,26864.14428,283.56,7943832,324984,30102925181,19198494584,16028,19182.03125,2380.957
9/21/17,94758172.22,24425.81405,257.77,8006858,317074,23983898010,17557702349,16104,19336.40625,2405.383
9/22/17,94773915.81,24919.85342,262.94,8042491,271470,24379043547,14989028970,16972,15743.59375,2938.237
9/23/17,94788921.59,27122.90202,286.14,8078626,260107,23562292733,14148926235,15951,15005.78125,2960.802
9/24/17,94804383,26791.71864,282.6,8112522,280929,28226701571,15049348283,17983,15461.40625,2945.612
9/25/17,94819257.38,27961.25081,294.89,8153119,306614,25547420148,15438672580,19577,14874.375,2912.421
9/26/17,94834464.25,27373.01976,288.64,8211953,306075,24571949910,17258565559,18527,15206.875,2887.116
9/27/17,94849875.34,29400.61586,309.97,8269803,309047,26548967736,16132176667,18893,15411.09375,2916.043
9/28/17,94864873.31,28722.23769,302.77,8323753,329208,25409632808,15969409283,20553,14997.96875,2896.072
9/29/17,94879725.81,27759.91018,292.58,8364828,326502,23184436268,15903325578,21540,14852.5,2802.971
9/30/17,94894657.22,28731.25537,302.77,8406110,295798,26231412090,15741288840,21998,14931.40625,2773.895
10/1/17,94909789.88,28847.83063,303.95,8439924,283871,24190581701,15310702625,21781,15132.65625,2865.649
10/2/17,94924879.09,28174.65336,296.81,8487975,306095,25376879520,15476144246,21143,15089.21875,2861.171
10/3/17,94940057.53,27704.45819,291.81,8537491,327906,23882103385,16505707600,20918,15178.4375,2838.826
10/4/17,94955375.97,27696.58406,291.68,8583378,307399,23689836678,16487207597,20395,15318.4375,2896.353
10/5/17,94970853,28015.45193,294.99,8622252,314808,24302843665,15769323939,20313,15477.03125,2968.747
10/6/17,94985877.06,29286.99547,308.33,8660904,319882,25759310387,16237865284,21656,15024.0625,2912.479
10/7/17,95000892.22,29569.97771,311.26,8696647,291091,22705744740,14920815678,19657,15015.15625,2857.438
10/8/17,95016091.75,29406.53024,309.49,8738451,296829,24091593642,15692320454,19150,15199.53125,2915.521
10/9/17,95031300.5,28219.54468,296.95,8791812,328172,24174030452,16593181455,19671,15208.75,2930.956
10/10/17,95046784.88,28367.66341,298.46,8837358,349605,25058292801,16179450785,21438,15484.375,2913.485
10/11/17,95062284.72,28790.56355,302.86,8880536,344305,30039329444,16118748639,20045,15499.84375,2997.386
10/12/17,95077676.28,28798.07737,302.89,8930073,363411,24512657109,16867122755,21137,15391.5625,2911.728
10/13/17,95093113.47,32030.21341,336.83,8982527,379136,26489325565,16818042076,21845,15437.1875,3031.012
10/14/17,95108431.28,32223.6876,338.81,9026250,332169,24196653845,16796028877,19951,15317.8125,2917.998
10/15/17,95124011.44,32016.83977,336.58,9075349,328921,23514174126,16839186003,19011,15580.15625,2962.491
10/16/17,95140181,31798.7027,334.23,9135201,408297,16678649826,21922149733,16294,16169.5625,1922.324
10/17/17,95160328.25,30083.98617,316.14,9195945,505611,14194850634,23228035407,14412,20147.25,1430.794
10/18/17,95180705.66,29842.95845,313.54,9250984,470449,14081137033,21489016601,13060,20377.40625,1412.602
10/19/17,95201131.81,29265.77993,307.41,9320260,494184,12235259269,24000639917,12978,20426.15625,1460.305
10/20/17,95221606.81,28859.76459,303.08,9391327,546837,14610349751,26586311517,15254,20475,1448.048
10/21/17,95241750.03,28529.66622,299.55,9450402,462902,12128683877,18071912431,11983,20143.21875,1470.935
10/22/17,95262134.28,28009.92534,294.03,9508412,435493,10751750663,17476517075,10947,20384.25,1479.883
10/23/17,95282604.69,27181.26864,285.27,9581597,468168,13780011469,22112574421,12828,20470.40625,1455.82
10/24/17,95303134.16,28257.37928,296.5,9668925,492288,14415708346,26564339882,13946,20529.46875,1496.921
10/25/17,95323352.38,28249.07548,296.35,9742825,460419,12720316553,26309948399,14347,20218.21875,1484.205
10/26/17,95343550.53,28177.83292,295.54,9815741,466406,12385996259,25792258901,14417,20198.15625,1437.018
10/27/17,95364021.78,28262.0815,296.36,9877222,486147,11545392383,26465608457,14924,20471.25,1447.521
10/28/17,95384467.16,27981.03344,293.35,9919259,484554,10491940195,24238961845,14317,20445.375,1468.426
10/29/17,95404755.97,29006.862,304.04,9962016,494176,10371979124,24746206086,14872,20288.8125,1459.599
10/30/17,95424854.56,29276.34538,306.8,10016332,532626,11808258897,26614306113,16448,20098.59375,1447.379
10/31/17,95445491,28981.06889,303.64,10090762,519906,13692446133,29533828429,15604,20636.4375,1462.242
11/1/17,95465719.34,27629.68849,289.42,10170977,527783,14979336359,29424380755,15758,20228.34375,1505.309
